"date","close","volume","open","high","low"
"2013/12/13","163.1800","2151027.0000","163.5300","163.6800","162.8800"
"2013/12/12","163.2300","3453847.0000","163.6400","163.8500","162.8700"
"2013/12/11","163.7700","1079498.0000","165.6700","165.7000","163.5400"
"2013/12/10","165.6500","1747671.0000","165.8200","166.1671","165.5100"
"2013/12/09","166.2200","1586342.0000","166.2500","166.4300","165.9900"
"2013/12/06","165.8400","1208708.0000","165.5500","165.9200","165.0600"
"2013/12/05","163.9800","1168531.0000","164.4000","164.6500","163.8000"
"2013/12/04","164.6100","1374057.0000","164.1000","165.3400","163.3900"
"2013/12/03","164.8000","1076910.0000","164.8900","165.2600","164.1600"
"2013/12/02","165.4400","1409016.0000","165.9500","166.2200","165.1500"
"2013/11/29","165.7000","614378.0000","166.1000","166.5100","165.6500"
"2013/11/27","165.9400","826264.0000","165.7000","166.0400","165.5100"
"2013/11/26","165.4900","773267.0000","165.5900","166.0100","165.2900"
"2013/11/25","165.5700","810043.0000","165.9300","165.9700","165.2600"
"2013/11/22","165.6700","1405243.0000","164.9100","165.6700","164.7160"
"2013/11/21","164.8300","2121588.0000","164.0000","164.9500","163.8800"
"2013/11/20","163.5500","1468008.0000","164.3400","164.8200","163.0800"
"2013/11/19","164.0700","1156513.0000","164.2800","164.7800","163.7400"
"2013/11/18","164.3900","1319792.0000","165.2800","165.3700","164.0100"
"2013/11/15","165.0000","710283.0000","164.5000","165.0000","164.3200"
"2013/11/14","164.2900","1720567.0000","163.6100","164.3800","163.3154"
"2013/11/13","163.3800","1336265.0000","161.3300","163.4400","161.3300"
"2013/11/12","162.1300","929579.0000","162.0900","162.4700","161.5800"
"2013/11/11","162.4200","1109884.0000","162.2800","162.6199","162.0900"
"2013/11/08","162.4500","1629487.0000","160.2200","162.4500","160.1800"
"2013/11/07","160.2500","1242101.0000","162.6500","162.7400","160.1000"
"2013/11/06","162.3300","1516185.0000","162.2100","162.5900","161.7300"
"2013/11/05","161.5800","1146957.0000","161.3400","161.9100","160.8400"
"2013/11/04","162.0700","2940868.0000","161.9100","162.0700","161.3800"
"2013/11/01","161.3400","1341278.0000","161.2800","161.7800","160.5300"
"2013/10/31","160.8800","1437453.0000","161.4000","162.0400","160.8010"
"2013/10/30","161.4800","3362069.0000","162.5300","162.6200","160.9300"
"2013/10/29","162.3900","844547.0000","161.7900","162.3900","161.5900"
"2013/10/28","161.4000","1154991.0000","161.1500","161.6661","160.9600"
"2013/10/25","161.2000","1019707.0000","160.8000","161.2000","160.4800"
"2013/10/24","160.4600","795639.0000","160.2200","160.6400","159.8600"
"2013/10/23","159.9400","1896533.0000","160.1600","160.2000","159.3722"
"2013/10/22","160.6800","1364927.0000","160.2600","161.1400","160.0200"
"2013/10/21","159.8200","1009104.0000","159.8400","160.0600","159.4200"
"2013/10/18","159.7400","1671958.0000","159.2400","159.8600","158.9600"
"2013/10/17","158.6800","2548918.0000","157.0000","158.7600","156.9800"
"2013/10/16","157.6000","3102841.0000","156.3600","157.7000","156.3000"
"2013/10/15","155.4800","1655730.0000","156.1800","156.7600","155.2600"
"2013/10/14","156.6400","1408434.0000","155.0200","156.7000","154.8800"
"2013/10/11","155.9600","1235885.0000","154.7400","156.0220","154.6200"
"2013/10/10","155.0400","1441178.0000","153.2000","155.0400","153.2000"
"2013/10/09","151.6200","1340092.0000","151.9000","152.2400","150.7200"
"2013/10/08","151.6200","2071590.0000","153.3400","153.5200","151.4800"
"2013/10/07","153.4000","690860.0000","153.3600","154.3000","153.2200"
"2013/10/04","154.7200","538464.0000","153.6800","154.8600","153.4800"
"2013/10/03","153.6000","1447710.0000","154.6000","154.7200","152.8400"
"2013/10/02","154.9800","1253621.0000","154.1800","155.0000","153.7400"
"2013/10/01","155.1800","1110448.0000","154.0400","155.2600","153.9200"
"2013/09/30","154.0000","1521786.0000","153.4000","154.3800","153.1000"
"2013/09/27","154.8600","1405950.0000","154.7000","154.9400","154.3400"
"2013/09/26","155.5200","622256.0000","155.1200","155.8600","154.8600"
"2013/09/25","154.9000","788981.0000","155.4000","155.6600","154.7202"
"2013/09/24","155.4000","1632423.0000","155.6400","156.2200","155.0200"
"2013/09/23","155.7400","1400718.0000","156.1600","156.3000","155.1600"
"2013/09/20","157.1000","611425.0000","158.6600","158.6600","157.0600"
"2013/09/19","158.3400","2963988.0000","158.9600","159.0400","158.1200"
"2013/09/18","158.6000","990887.0000","156.6800","158.9600","156.2800"
"2013/09/17","156.7200","2351434.0000","156.1600","156.7200","156.1600"
"2013/09/16","156.0800","694038.0000","156.8200","156.8800","155.7800"
"2013/09/13","155.1400","539992.0000","154.9200","155.2600","154.6000"
"2013/09/12","154.8200","855480.0000","155.1600","155.3380","154.5600"
"2013/09/11","155.2000","807663.0000","154.5000","155.2000","154.2200"
"2013/09/10","154.7200","1038626.0000","154.4800","154.7200","154.1600"
"2013/09/09","153.5600","1185405.0000","152.5000","153.6280","152.5000"
"2013/09/06","152.0600","1109257.0000","152.5400","152.9400","150.6600"
"2013/09/05","151.8000","692790.0000","151.9000","152.4000","151.8000"
"2013/09/04","151.8400","700272.0000","150.6200","152.0600","150.3600"
"2013/09/03","150.5800","1297015.0000","151.3200","151.6400","149.9400"
"2013/08/30","149.7000","870279.0000","150.6400","150.6400","149.4520"
"2013/08/29","150.3600","923091.0000","149.7800","151.1400","149.7000"
"2013/08/28","150.1200","665923.0000","149.5400","150.6400","149.3400"
"2013/08/27","149.6200","803709.0000","150.5800","151.1200","149.5000"
"2013/08/26","152.1200","704049.0000","152.8000","153.2600","151.9600"
"2013/08/23","152.6000","424872.0000","152.5800","152.8000","151.8600"
"2013/08/22","152.1000","635820.0000","151.0400","152.3200","151.0400"
"2013/08/21","150.7800","498442.0000","151.2600","152.0600","150.4000"
"2013/08/20","151.5600","933366.0000","151.2000","152.2200","151.0176"
"2013/08/19","150.9600","825051.0000","151.7000","152.2200","150.9400"
"2013/08/16","151.9200","614990.0000","152.1200","152.6280","151.5800"
"2013/08/15","152.3600","750762.0000","153.3200","153.3200","152.1500"
"2013/08/14","154.6200","496312.0000","155.3200","155.5400","154.5400"
"2013/08/13","155.5000","2052845.0000","155.1600","155.6300","154.2800"
"2013/08/12","154.9000","330545.0000","154.3400","155.1000","154.2800"
"2013/08/09","155.1000","618381.0000","155.3600","155.8200","154.6000"
"2013/08/08","155.5400","499045.0000","155.7200","155.8600","154.7300"
"2013/08/07","155.0000","431145.0000","155.0000","155.2000","154.4320"
"2013/08/06","155.5400","413667.0000","156.1200","156.2000","155.1600"
"2013/08/05","156.4800","317878.0000","156.3400","156.6180","156.0800"
"2013/08/02","156.5800","558641.0000","156.0200","156.6000","155.7870"
"2013/08/01","156.3400","491819.0000","155.6800","156.4600","155.6402"
"2013/07/31","154.4600","625922.0000","154.7600","155.5800","154.3452"
"2013/07/30","154.4200","446974.0000","154.9600","155.0800","154.0980"
"2013/07/29","154.4100","927113.0000","154.5200","154.8600","153.9800"
"2013/07/26","154.8600","876846.0000","154.0800","154.9600","153.4600"
"2013/07/25","154.6600","314179.0000","154.0600","154.8600","153.8598"
"2013/07/24","154.3800","789971.0000","155.5800","155.6000","154.0800"
"2013/07/23","154.9600","1034833.0000","155.5800","155.6136","154.8600"
"2013/07/22","155.2800","420057.0000","155.2000","155.5000","154.8364"
"2013/07/19","155.0000","367554.0000","154.4000","155.0000","154.1800"
"2013/07/18","154.7200","432698.0000","154.1800","155.0600","154.1400"
"2013/07/17","153.8400","702381.0000","154.0400","154.2800","153.6600"
"2013/07/16","153.4600","698864.0000","154.1200","154.2000","153.0400"
"2013/07/15","154.0400","643878.0000","153.8400","154.2200","153.6200"
"2013/07/12","153.4800","971412.0000","153.4000","153.7800","153.1200"
"2013/07/11","153.4400","1298303.0000","153.0800","153.5400","152.5800"
"2013/07/10","151.3000","770971.0000","151.1800","151.8200","150.8200"
"2013/07/09","151.2600","791955.0000","151.1000","151.4600","150.4800"
"2013/07/08","150.1200","836502.0000","150.1200","150.5800","149.8400"
"2013/07/05","149.3400","626405.0000","148.8800","149.4000","147.7800"
"2013/07/03","147.7000","513400.0000","147.0600","148.1600","146.7600"
"2013/07/02","147.5600","1208746.0000","147.5600","148.6600","147.0000"
"2013/07/01","147.7800","1394353.0000","147.7400","148.8000","147.5400"
"2013/06/28","146.6800","1026443.0000","147.1600","147.8500","146.4600"
"2013/06/27","147.6000","755557.0000","147.5800","148.2320","147.4520"
"2013/06/26","146.6200","1710758.0000","146.4400","147.0000","145.8800"
"2013/06/25","145.2600","1520728.0000","145.1800","145.7600","144.2200"
"2013/06/24","143.8200","1863695.0000","144.2000","145.1200","142.6600"
"2013/06/21","146.4000","1565395.0000","146.9600","147.1000","144.9800"
"2013/06/20","145.9400","1686185.0000","148.2200","148.4400","145.5656"
"2013/06/19","149.7400","990939.0000","151.6800","151.9400","149.6600"
"2013/06/18","151.7600","1033273.0000","150.7000","152.0000","150.6994"
"2013/06/17","150.6000","1048100.0000","150.4800","151.2800","149.7800"
"2013/06/14","149.4000","1172641.0000","150.1800","150.7720","149.1600"
"2013/06/13","150.3200","1280102.0000","148.0200","150.6000","147.7200"
"2013/06/12","148.1800","1058386.0000","150.4200","150.5200","148.0000"
"2013/06/11","149.3400","1502786.0000","149.5200","150.6800","148.9800"
"2013/06/10","150.8800","1841249.0000","151.4600","151.4600","150.5400"
"2013/06/07","150.9400","1464639.0000","150.0800","151.0600","149.4200"
"2013/06/06","148.8600","1172460.0000","147.6600","148.9800","146.7600"
"2013/06/05","147.7000","1122284.0000","149.3800","149.6400","147.5800"
"2013/06/04","150.0000","1189957.0000","150.5800","151.2200","149.0400"
"2013/06/03","150.4600","1002233.0000","150.0600","150.6000","148.9600"
"2013/05/31","149.6800","814798.0000","151.4800","152.2800","149.5000"
"2013/05/30","151.9000","444769.0000","151.4200","152.5800","151.3600"
"2013/05/29","151.2400","881165.0000","151.5000","151.8400","150.5200"
"2013/05/28","152.4000","566798.0000","153.1400","153.6800","151.8800"
"2013/05/24","151.3200","684793.0000","150.6000","151.4000","150.2000"
"2013/05/23","151.5200","1134669.0000","150.3400","151.9200","150.1400"
"2013/05/22","152.0600","978049.0000","153.3200","154.8520","151.3030"
"2013/05/21","153.0800","481167.0000","153.0600","153.6800","152.5200"
"2013/05/20","152.8800","665413.0000","152.7600","153.4960","152.6120"
"2013/05/17","152.8800","660709.0000","152.0200","152.9796","151.8200"
"2013/05/16","151.4400","676636.0000","151.8600","152.3400","151.2200"
"2013/05/15","152.1400","707041.0000","151.1000","152.4400","151.0400"
"2013/05/14","151.2800","362968.0000","149.9400","151.4200","149.9000"
"2013/05/13","149.7000","1208615.0000","149.4800","150.0000","149.1200"
"2013/05/10","149.7200","671138.0000","149.3400","149.7400","148.8800"
"2013/05/09","149.2000","397511.0000","149.5400","149.9200","148.8200"
"2013/05/08","149.6400","294865.0000","148.7800","149.6400","148.6786"
"2013/05/07","148.8600","391876.0000","148.4800","148.9600","148.0600"
"2013/05/06","148.1000","699724.0000","147.9000","148.3800","147.8168"
"2013/05/03","147.6400","475835.0000","147.5800","148.2400","147.5000"
"2013/05/02","146.2600","404660.0000","145.3600","146.4000","145.2000"
"2013/05/01","144.9600","462319.0000","145.9200","145.9600","144.7800"
"2013/04/30","146.2800","486311.0000","145.8600","146.2800","145.2600"
"2013/04/29","145.8200","518980.0000","145.3000","146.1802","145.0800"
"2013/04/26","144.8800","259745.0000","144.9600","145.2200","144.4400"
"2013/04/25","145.2000","300418.0000","144.9800","145.8400","144.7800"
"2013/04/24","144.5600","1775741.0000","144.5200","144.9600","144.2600"
"2013/04/23","144.5200","875003.0000","143.7000","144.6000","143.0000"
"2013/04/22","143.0000","527900.0000","142.6400","143.3000","141.7000"
"2013/04/19","142.3600","731400.0000","141.4200","142.4200","141.1200"
"2013/04/18","140.8600","3966851.0000","142.2800","142.2800","140.5800"
"2013/04/17","142.0200","762516.0000","143.1400","143.1400","141.2800"
"2013/04/16","144.1400","673248.0000","143.1600","144.1718","142.7660"
"2013/04/15","142.1400","671309.0000","144.6800","144.7800","142.0400"
"2013/04/12","145.4600","1241180.0000","145.3200","145.6400","144.6200"
"2013/04/11","145.7800","450357.0000","145.3200","146.2200","145.1800"
"2013/04/10","145.3000","1110164.0000","143.9400","145.4400","143.9000"
"2013/04/09","143.5400","369039.0000","143.3200","144.0600","142.8724"
"2013/04/08","143.0200","315934.0000","142.2000","143.0400","141.7000"
"2013/04/05","142.1400","642143.0000","141.0000","142.2600","140.8000"
"2013/04/04","142.7000","974963.0000","142.3000","142.9800","142.0480"
"2013/04/03","142.1400","771867.0000","143.7200","143.8000","141.7800"
"2013/04/02","143.5800","799331.0000","143.3800","143.9200","143.2000"
"2013/04/01","142.8800","618143.0000","143.4000","144.2000","142.5400"
"2013/03/28","143.2800","366399.0000","142.9600","143.6200","142.7600"
"2013/03/27","142.9600","392928.0000","142.2000","143.0600","141.9000"
"2013/03/26","143.0400","1374504.0000","142.5200","143.0600","142.3400"
"2013/03/25","141.9800","615389.0000","142.8600","143.1000","141.3200"
"2013/03/22","142.3800","437050.0000","141.7800","142.4000","141.6700"
"2013/03/21","142.0200","311851.0000","142.3200","142.8400","141.7600"
"2013/03/20","143.1800","1279915.0000","143.0200","143.4200","142.8400"
"2013/03/19","142.2000","603886.0000","142.8600","143.0200","141.3000"
"2013/03/18","142.5400","819506.0000","142.0000","143.1800","141.8614"
"2013/03/15","143.3200","767816.0000","143.4000","143.5800","142.9000"
"2013/03/14","143.5200","670415.0000","143.1800","143.6200","143.0920"
"2013/03/13","142.7600","456772.0000","142.6600","142.9800","142.2000"
"2013/03/12","142.5600","488542.0000","142.8200","142.9600","142.1440"
"2013/03/11","142.8800","360006.0000","142.2800","142.9200","142.0760"
"2013/03/08","142.3600","714334.0000","142.3600","142.5400","141.6740"
"2013/03/07","141.8000","454296.0000","141.7400","141.9480","141.5600"
"2013/03/06","141.5400","1884279.0000","141.8400","141.8600","141.2200"
"2013/03/05","141.2800","516196.0000","140.7600","141.6800","140.7400"
"2013/03/04","140.0800","536512.0000","139.0000","140.0800","138.7800"
"2013/03/01","139.3000","1540469.0000","138.3200","139.5000","137.7400"
"2013/02/28","138.9400","2426680.0000","139.1000","139.9800","138.6200"
"2013/02/27","139.1000","783375.0000","137.2600","139.5000","137.1600"
"2013/02/26","137.3800","1571377.0000","137.1000","137.5400","136.2200"
"2013/02/25","136.4600","1063364.0000","139.8200","139.9800","136.4600"
"2013/02/22","139.0800","1352325.0000","138.4400","139.0800","138.0800"
"2013/02/21","137.8800","1410344.0000","138.2000","138.2200","137.3200"
"2013/02/20","138.5400","1032875.0000","140.2400","140.2800","138.5400"
"2013/02/19","140.2800","363759.0000","139.5400","140.3600","139.5200"
"2013/02/15","139.3200","331342.0000","139.6200","139.7194","138.7800"
"2013/02/14","139.5000","272841.0000","138.9400","139.6398","138.7600"
"2013/02/13","139.3000","1064701.0000","139.5200","139.7400","138.9600"
"2013/02/12","139.1800","409546.0000","139.0200","139.4876","138.8600"
"2013/02/11","138.9600","288072.0000","139.0000","139.1000","138.6800"
"2013/02/08","139.0200","441016.0000","138.5200","139.0800","138.5200"
"2013/02/07","138.2600","480012.0000","138.4800","138.5600","137.2600"
"2013/02/06","138.4400","415645.0000","137.8600","138.5200","137.7800"
"2013/02/05","138.3200","416583.0000","137.7200","138.7200","137.6400"
"2013/02/04","136.9200","541389.0000","137.6800","137.8800","136.8600"
"2013/02/01","138.4400","2253335.0000","137.9800","138.6600","137.7600"
"2013/01/31","137.1200","443949.0000","137.3000","137.7000","137.0000"
"2013/01/30","137.4400","754712.0000","137.9800","138.2000","137.3200"
"2013/01/29","137.9800","680668.0000","137.1800","138.1476","137.1000"
"2013/01/28","137.4200","1188650.0000","137.6400","137.6400","136.9594"
"2013/01/25","137.5800","613429.0000","137.3000","137.5900","136.8924"
"2013/01/24","136.8200","1635521.0000","136.5600","137.4600","136.4600"
"2013/01/23","136.7400","812046.0000","136.6000","136.9000","136.3380"
"2013/01/22","136.5400","1457850.0000","135.8600","136.5400","135.5200"
"2013/01/18","135.8800","2081324.0000","135.5200","135.9600","135.0200"
"2013/01/17","135.4900","605674.0000","135.2600","135.9000","134.9934"
"2013/01/16","134.6600","399386.0000","134.3800","134.8600","134.2600"
"2013/01/15","134.6600","532190.0000","133.9600","134.8000","133.8800"
"2013/01/14","134.6000","475563.0000","134.5600","134.6800","134.1000"
"2013/01/11","134.7200","562498.0000","134.7000","134.7200","134.2600"
"2013/01/10","134.6600","508006.0000","134.4200","134.7200","133.6800"
"2013/01/09","133.6800","1214554.0000","133.5800","133.9800","133.4200"
"2013/01/08","133.2800","476085.0000","133.4400","133.6000","132.7600"
"2013/01/07","133.6800","598180.0000","133.5400","133.7800","133.1400"
"2013/01/04","134.0400","574298.0000","133.6200","134.2200","133.3600"
"2013/01/03","133.4800","1146079.0000","133.6400","133.9800","133.0400"
"2013/01/02","133.6000","2166514.0000","132.9400","133.7000","132.5600"
"2012/12/31","130.3800","1265004.0000","127.9200","130.5400","127.8000"
"2012/12/28","128.1800","543118.0000","128.8600","129.5040","128.1400"
"2012/12/27","129.6200","716391.0000","129.8200","130.0800","128.1600"
"2012/12/26","129.7400","389611.0000","130.6000","130.6800","129.4600"
"2012/12/24","130.3600","257939.0000","130.5400","130.5400","130.2200"
"2012/12/21","131.6800","747728.0000","131.1000","131.9400","130.9600"
"2012/12/20","132.9200","1862171.0000","132.2200","132.9400","131.8800"
"2012/12/19","132.1000","1522218.0000","133.3200","133.3200","132.1000"
"2012/12/18","133.0800","802477.0000","131.8800","133.2602","131.7000"
"2012/12/17","131.7400","457143.0000","130.4400","131.7400","130.4400"
"2012/12/14","130.1800","315776.0000","130.3200","130.5600","129.9200"
"2012/12/13","130.6000","354767.0000","131.3800","131.7000","130.2800"
"2012/12/12","131.4000","353588.0000","131.9000","132.3600","131.2760"
"2012/12/11","131.3000","586948.0000","131.0200","131.9400","130.9600"
"2012/12/10","130.4600","231711.0000","130.2400","130.7584","130.1800"
"2012/12/07","130.3800","295330.0000","130.5400","130.6600","129.7400"
"2012/12/06","129.9800","119884.0000","129.4600","130.0600","129.3000"
"2012/12/05","129.5800","256911.0000","129.4600","130.1202","128.5600"
"2012/12/04","129.3000","243691.0000","129.5400","129.8800","128.9600"
"2012/12/03","129.5400","406903.0000","130.7400","130.8200","129.4002"
"2012/11/30","130.0000","387384.0000","130.1600","130.3800","129.7200"
"2012/11/29","130.1200","293175.0000","130.0600","130.5200","129.4800"
"2012/11/28","129.5400","253311.0000","127.9800","129.5800","127.2800"
"2012/11/27","128.5800","294909.0000","129.0200","129.4398","128.4000"
"2012/11/26","129.2000","396761.0000","128.8000","129.2000","128.3660"
"2012/11/23","129.3600","182659.0000","128.3200","129.4400","128.2200"
"2012/11/21","127.7400","143829.0000","127.5400","127.7800","127.3000"
"2012/11/20","127.4600","368716.0000","127.1800","127.6200","126.4200"
"2012/11/19","127.3200","334246.0000","126.2600","127.3600","126.2000"
"2012/11/16","124.7800","403433.0000","124.4400","125.0800","123.3800"
"2012/11/15","124.1400","614934.0000","124.5000","124.9400","123.7600"
"2012/11/14","124.6200","339970.0000","126.5600","126.7000","124.1600"
"2012/11/13","126.1600","438712.0000","125.9200","127.4598","125.7600"
"2012/11/12","126.6200","179568.0000","126.8800","127.0600","126.3344"
"2012/11/09","126.4400","1032712.0000","126.0000","127.6598","125.9200"
"2012/11/08","126.3000","819222.0000","127.9000","128.5400","126.3000"
"2012/11/07","128.0000","1039548.0000","129.7200","129.7200","127.3200"
"2012/11/06","130.8600","275096.0000","130.2400","131.3580","130.1400"
"2012/11/05","129.9000","371232.0000","129.4000","130.1400","129.0520"
"2012/11/02","129.6000","902681.0000","131.5800","131.5800","129.5000"
"2012/11/01","130.7800","317615.0000","129.7200","130.9000","129.6200"
"2012/10/31","129.2600","586678.0000","129.9400","130.0166","128.8000"
"2012/10/26","129.3800","307073.0000","129.3400","129.8400","128.5400"
"2012/10/25","129.4800","485475.0000","130.0800","130.2400","128.7200"
"2012/10/24","129.1200","365649.0000","129.9000","130.0998","128.9200"
"2012/10/23","129.4000","518958.0000","129.9200","130.0400","128.9600"
"2012/10/22","131.3200","503466.0000","131.0800","131.5000","130.2600"
"2012/10/19","131.2400","353586.0000","133.2400","133.2400","130.9800"
"2012/10/18","133.5200","211890.0000","133.5000","134.1300","133.0600"
"2012/10/17","133.8600","163500.0000","133.3400","133.9600","133.2000"
"2012/10/16","133.2400","839203.0000","132.5000","133.3400","132.4680"
"2012/10/15","131.9000","361307.0000","131.1200","132.0200","130.7200"
"2012/10/12","130.8000","503147.0000","131.3000","131.7660","130.5400"
"2012/10/11","131.2600","436171.0000","132.0800","132.2800","131.2600"
"2012/10/10","131.1800","291907.0000","131.9600","132.0800","131.0200"
"2012/10/09","132.0800","360027.0000","133.2400","133.3060","131.9800"
"2012/10/08","133.3800","139709.0000","133.3200","133.5400","133.0914"
"2012/10/05","133.7800","251218.0000","134.4800","134.7200","133.4000"
"2012/10/04","133.8200","226568.0000","133.3400","133.9200","133.1720"
"2012/10/03","132.8000","149150.0000","132.6600","133.1400","131.9800"
"2012/10/02","132.2600","272930.0000","132.7000","132.8714","131.7000"
"2012/10/01","132.0800","493543.0000","132.3000","133.3400","131.8600"
"2012/09/28","131.8400","263878.0000","131.9400","132.3400","131.4000"
"2012/09/27","132.4400","586791.0000","131.7600","132.7400","131.4200"
"2012/09/26","131.1600","175526.0000","131.9000","131.9100","130.8600"
"2012/09/25","132.0000","287859.0000","133.6600","133.8800","131.9200"
"2012/09/24","133.3600","489817.0000","132.9000","133.6400","132.8000"
"2012/09/21","134.2200","1294991.0000","134.9600","134.9600","134.2000"
"2012/09/20","134.3000","448298.0000","133.6800","134.3600","133.3000"
"2012/09/19","134.3200","397487.0000","134.3800","134.7000","134.0400"
"2012/09/18","134.2200","216911.0000","134.1400","134.3600","133.8800"
"2012/09/17","134.3600","338400.0000","134.5000","134.7000","133.9800"
"2012/09/14","134.7600","855794.0000","134.4400","135.5800","134.3600"
"2012/09/13","134.2000","334788.0000","132.1600","134.5800","131.9600"
"2012/09/12","132.1000","290663.0000","132.2000","132.2800","131.7330"
"2012/09/11","131.6800","348231.0000","131.4600","132.1200","131.3836"
"2012/09/10","131.3200","187418.0000","131.9800","132.2000","131.2800"
"2012/09/07","132.1000","513170.0000","131.8000","132.1000","131.6800"
"2012/09/06","131.5600","261163.0000","129.7400","131.5600","129.7400"
"2012/09/05","128.8800","417003.0000","129.1600","129.4600","128.7200"
"2012/09/04","128.8800","347771.0000","129.1400","129.4200","128.2400"
"2012/08/31","129.2200","805368.0000","129.3000","129.7600","128.4800"
"2012/08/30","128.5400","148945.0000","128.9200","128.9400","128.3000"
"2012/08/29","129.5200","176893.0000","129.5000","129.8400","129.1400"
"2012/08/28","129.4000","193369.0000","129.2200","129.8000","129.0000"
"2012/08/27","129.5200","221604.0000","129.8600","130.0000","129.3600"
"2012/08/24","129.5200","410932.0000","128.4600","129.7800","128.3400"
"2012/08/23","128.7200","159945.0000","129.5000","129.5000","128.5000"
"2012/08/22","129.7400","350046.0000","129.3800","129.9400","129.1000"
"2012/08/21","129.7200","304094.0000","130.4400","130.9400","129.4600"
"2012/08/20","130.1200","288056.0000","129.9800","130.1400","129.5800"
"2012/08/17","130.1600","355334.0000","130.1400","130.2200","129.8000"
"2012/08/16","129.8600","632332.0000","129.1400","130.1000","128.8600"
"2012/08/15","128.9800","212952.0000","128.7600","129.1800","128.6800"
"2012/08/14","128.8400","456861.0000","129.2800","129.3400","128.4600"
"2012/08/13","128.7800","329858.0000","128.6600","128.8600","128.1400"
"2012/08/10","128.8800","336419.0000","128.2000","128.9400","127.9400"
"2012/08/09","128.6800","360602.0000","128.4200","128.9200","128.2600"
"2012/08/08","128.5400","321999.0000","127.9600","128.7000","127.9600"
"2012/08/07","128.4000","380171.0000","128.3000","128.9400","128.2600"
"2012/08/06","127.8200","547155.0000","127.8800","128.2600","127.7198"
"2012/08/03","127.4800","239848.0000","126.8400","127.7400","126.7400"
"2012/08/02","125.0400","478096.0000","125.0000","125.8600","124.0800"
"2012/08/01","125.9200","526405.0000","126.8800","126.9200","125.7200"
"2012/07/31","126.0600","681560.0000","126.7200","127.0600","126.0600"
"2012/07/30","126.8800","348299.0000","126.7600","127.4600","126.5000"
"2012/07/27","126.9400","901940.0000","125.2600","127.2400","125.0460"
"2012/07/26","124.5400","412414.0000","124.3800","124.8266","123.7604"
"2012/07/25","122.5400","509071.0000","122.8200","123.1000","121.9200"
"2012/07/24","122.6200","533680.0000","123.7000","123.7000","121.7200"
"2012/07/23","123.6000","451450.0000","123.0200","123.9400","122.4800"
"2012/07/20","124.8400","606888.0000","125.3000","125.4800","124.7400"
"2012/07/19","126.0000","516490.0000","125.9800","126.4000","125.5600"
"2012/07/18","125.6800","242874.0000","124.4800","125.9200","124.4000"
"2012/07/17","124.7800","293409.0000","124.4000","125.0000","123.1200"
"2012/07/16","123.9000","164377.0000","123.9000","124.2600","123.4600"
